"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1973-03",102.6444,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1973-04",102.5417,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1973-05",102.418,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1973-06",102.2749,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1973-07",102.108,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1973-08",101.9143,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1973-09",101.6878,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1973-10",101.4338,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1973-11",101.1634,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1973-12",100.9015,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1974-01",100.671,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1974-02",100.4743,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1974-03",100.2842,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1974-04",100.0724,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1974-05",99.80957,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1974-06",99.47077,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1974-07",99.05563,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1974-08",98.58746,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1974-09",98.11271,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1974-10",97.69003,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1974-11",97.37331,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1974-12",97.19507,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1975-01",97.16097,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1975-02",97.22547,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1975-03",97.38489,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1975-04",97.6154,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1975-05",97.90414,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1975-06",98.23773,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1975-07",98.60261,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1975-08",98.99628,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1975-09",99.41296,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1975-10",99.8231,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1975-11",100.2029,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1975-12",100.531,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1976-01",100.7887,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1976-02",100.9685,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1976-03",101.0807,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1976-04",101.1346,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1976-05",101.1323,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1976-06",101.0787,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1976-07",100.9826,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1976-08",100.8472,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1976-09",100.6873,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1976-10",100.525,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1976-11",100.3705,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1976-12",100.221,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1977-01",100.0799,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1977-02",99.95797,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1977-03",99.85593,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1977-04",99.78369,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1977-05",99.75485,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1977-06",99.77312,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1977-07",99.83686,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1977-08",99.93303,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1977-09",100.0492,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1977-10",100.1679,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1977-11",100.2707,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1977-12",100.3569,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1978-01",100.4282,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1978-02",100.5034,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1978-03",100.6054,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1978-04",100.7421,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1978-05",100.913,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1978-06",101.1167,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1978-07",101.3358,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1978-08",101.5436,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1978-09",101.7168,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1978-10",101.8364,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1978-11",101.9175,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1978-12",101.9787,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1979-01",102.04,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1979-02",102.1154,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1979-03",102.1975,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1979-04",102.2621,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1979-05",102.2852,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1979-06",102.2444,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1979-07",102.1389,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1979-08",101.9965,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1979-09",101.8332,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1979-10",101.6589,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1979-11",101.4731,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1979-12",101.2729,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1980-01",101.0494,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1980-02",100.7985,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1980-03",100.5201,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1980-04",100.2279,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1980-05",99.95879,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1980-06",99.739,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1980-07",99.57424,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1980-08",99.45886,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1980-09",99.38637,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1980-10",99.34669,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1980-11",99.33945,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1980-12",99.35794,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1981-01",99.39143,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1981-02",99.42747,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1981-03",99.45956,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1981-04",99.47993,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1981-05",99.48102,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1981-06",99.47372,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1981-07",99.47192,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1981-08",99.47429,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1981-09",99.4884,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1981-10",99.50887,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1981-11",99.53039,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1981-12",99.54798,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1982-01",99.5579,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1982-02",99.5506,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1982-03",99.506,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1982-04",99.41072,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1982-05",99.27203,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1982-06",99.11157,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1982-07",98.95919,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1982-08",98.85122,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1982-09",98.81568,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1982-10",98.8636,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1982-11",98.98336,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1982-12",99.15359,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1983-01",99.34615,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1983-02",99.53687,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1983-03",99.72414,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1983-04",99.89136,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1983-05",100.038,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1983-06",100.1684,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1983-07",100.2855,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1983-08",100.3891,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1983-09",100.4722,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1983-10",100.548,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1983-11",100.6182,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1983-12",100.6696,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1984-01",100.6896,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1984-02",100.6677,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1984-03",100.6212,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1984-04",100.5593,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1984-05",100.4907,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1984-06",100.4275,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1984-07",100.3831,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1984-08",100.362,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1984-09",100.3553,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1984-10",100.3481,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1984-11",100.3385,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1984-12",100.3248,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1985-01",100.2991,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1985-02",100.2651,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1985-03",100.2331,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1985-04",100.2121,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1985-05",100.2045,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1985-06",100.2057,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1985-07",100.2129,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1985-08",100.2259,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1985-09",100.2424,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1985-10",100.2616,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1985-11",100.2761,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1985-12",100.2867,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1986-01",100.2962,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1986-02",100.3139,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1986-03",100.3396,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1986-04",100.3698,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1986-05",100.3911,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1986-06",100.402,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1986-07",100.3993,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1986-08",100.3877,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1986-09",100.3683,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1986-10",100.3435,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1986-11",100.3202,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1986-12",100.3122,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1987-01",100.3339,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1987-02",100.3967,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1987-03",100.4843,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1987-04",100.5833,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1987-05",100.6822,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1987-06",100.7719,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1987-07",100.8359,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1987-08",100.8677,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1987-09",100.8671,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1987-10",100.8347,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1987-11",100.7899,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1987-12",100.7635,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1988-01",100.6218,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1988-02",100.5048,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1988-03",100.43,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1988-04",100.3994,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1988-05",100.4112,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1988-06",100.4569,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1988-07",100.5256,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1988-08",100.6065,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1988-09",100.6847,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1988-10",100.7497,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1988-11",100.8004,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1988-12",100.8338,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1989-01",100.8546,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1989-02",100.883,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1989-03",100.9158,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1989-04",100.9529,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1989-05",100.9868,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1989-06",101.0147,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1989-07",101.0315,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1989-08",101.0354,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1989-09",101.027,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1989-10",101.0174,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1989-11",101.0187,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1989-12",101.0268,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1990-01",101.0322,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1990-02",101.0269,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1990-03",101.0113,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1990-04",100.9804,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1990-05",100.9214,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1990-06",100.8173,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1990-07",100.6593,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1990-08",100.4495,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1990-09",100.2008,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1990-10",99.93617,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1990-11",99.67944,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1990-12",99.45361,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1991-01",99.28477,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1991-02",99.20155,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1991-03",99.21163,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1991-04",99.26681,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1991-05",99.33897,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1991-06",99.40999,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1991-07",99.477,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1991-08",99.53513,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1991-09",99.58304,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1991-10",99.61793,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1991-11",99.63691,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1991-12",99.63994,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1992-01",99.631,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1992-02",99.602,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1992-03",99.54382,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1992-04",99.45493,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1992-05",99.32813,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1992-06",99.15929,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1992-07",98.95972,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1992-08",98.73872,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1992-09",98.52489,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1992-10",98.33984,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1992-11",98.1973,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1992-12",98.10671,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1993-01",98.06238,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1993-02",98.05592,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1993-03",98.07864,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1993-04",98.12682,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1993-05",98.19646,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1993-06",98.28566,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1993-07",98.40208,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1993-08",98.54354,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1993-09",98.69732,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1993-10",98.85258,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1993-11",99.0034,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1993-12",99.14913,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1994-01",99.28388,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1994-02",99.4032,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1994-03",99.53251,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1994-04",99.69056,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1994-05",99.89333,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1994-06",100.1452,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1994-07",100.4236,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1994-08",100.6972,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1994-09",100.9254,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1994-10",101.0837,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1994-11",101.167,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1994-12",101.1742,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1995-01",101.1147,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1995-02",101.0239,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1995-03",100.9149,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1995-04",100.8032,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1995-05",100.7088,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1995-06",100.6115,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1995-07",100.5031,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1995-08",100.3788,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1995-09",100.2361,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1995-10",100.0861,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1995-11",99.93433,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1995-12",99.78553,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1996-01",99.64915,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1996-02",99.53976,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1996-03",99.4525,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1996-04",99.38727,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1996-05",99.34406,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1996-06",99.32481,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1996-07",99.33407,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1996-08",99.36804,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1996-09",99.42159,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1996-10",99.48986,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1996-11",99.56801,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1996-12",99.66111,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1997-01",99.77332,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1997-02",99.8848,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1997-03",99.99564,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1997-04",100.1055,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1997-05",100.2156,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1997-06",100.3315,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1997-07",100.4479,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1997-08",100.5539,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1997-09",100.6438,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1997-10",100.7008,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1997-11",100.7208,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1997-12",100.7169,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1998-01",100.6983,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1998-02",100.6726,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1998-03",100.6318,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1998-04",100.557,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1998-05",100.4396,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1998-06",100.2748,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1998-07",100.0668,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1998-08",99.83288,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1998-09",99.60405,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1998-10",99.41653,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1998-11",99.3102,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1998-12",99.29495,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1999-01",99.35574,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1999-02",99.46245,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1999-03",99.58866,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1999-04",99.72359,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1999-05",99.86373,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1999-06",100.012,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1999-07",100.1711,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1999-08",100.3454,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1999-09",100.5368,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1999-10",100.738,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1999-11",100.9403,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1999-12",101.1361,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2000-01",101.3156,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2000-02",101.4613,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2000-03",101.5625,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2000-04",101.612,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2000-05",101.6192,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2000-06",101.5956,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2000-07",101.5526,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2000-08",101.4842,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2000-09",101.3776,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2000-10",101.2275,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2000-11",101.0277,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2000-12",100.7811,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2001-01",100.5022,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2001-02",100.2137,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2001-03",99.93851,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2001-04",99.70068,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2001-05",99.50042,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2001-06",99.3172,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2001-07",99.14423,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2001-08",98.98833,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2001-09",98.86366,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2001-10",98.80443,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2001-11",98.83783,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2001-12",98.95419,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2002-01",99.12628,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2002-02",99.30878,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","2002-03",99.46088,
